name,092816_RPLC_POS_0uM 1_08,092816_RPLC_POS_0uM 2_22,092816_RPLC_POS_0uM 3_24,092816_RPLC_POS_10uM 1_10,092816_RPLC_POS_10uM 2_20,092816_RPLC_POS_10uM 3_26,092816_RPLC_POS_200uM 1_14,092816_RPLC_POS_200uM 2_16,092816_RPLC_POS_200uM 3_30,092816_RPLC_POS_50uM 1_12,092816_RPLC_POS_50uM 2_18,092816_RPLC_POS_50uM 3_28
M376T1760,10824.31548,5889.908661,6965.28415,16422.94747,16049.50543,11530.97164,11543.50459,11168.59558,3146.778839,12894.98557,5807.130554,9696.009663
M341T1393,42924.68657,38312.25365,39051.51533,36571.69944,33077.50162,33063.60057,53872.68332,40020.09408,41425.55177,41877.31979,28978.2381,93462.50758
M759T1936,501.8001429,484.6174267,270.7990323,7875.994662,7172.49295,4077.721666,42586.06973,41985.12184,20406.72951,10932.34119,15135.16373,3206.175018
M494T59,55671.72455,72370.3115,79653.47753,95589.47691,96545.66533,105416.7969,97409.03205,97782.6097,112810.968,100239.8398,57696.15862,77144.36334
M381T1325,20712.64485,22535.63893,15551.8316,13027.12536,8676.797724,11981.67496,19512.75594,21587.14598,9892.243725,8099.158729,11165.26614,12136.00627
M438T718,11542.01919,38269.30371,6251.377992,73501.10863,43878.15316,62256.40705,12740.96591,23984.17196,12677.60529,19431.16909,7616.978241,24152.51785
M1262T1286,0,217.5110928,0,409.6000315,273.5177252,554.5283978,3677.160492,4226.726065,3591.880472,0,555.9105834,517.9421313
M85T1743,82002.14709,31595.3984,92638.90259,120173.1719,174030.3857,143328.0269,125970.301,155068.3514,58748.734,186504.438,179124.1022,140822.9871
M444T1481,10090.42306,8006.936973,10923.48323,14458.96264,11880.15783,15227.96197,11244.71341,17123.50615,10691.23843,6109.064026,11286.06316,10242.15219
M498T1791,17276.18295,18047.29102,15036.68878,13677.91113,12891.85979,9932.235997,14207.92809,21460.20422,15460.83071,14248.2552,11604.65385,6670.369611
M359T1287,0,261.2084188,0,1094.284579,1541.95352,722.9654266,64067.31431,76670.45197,49276.80153,11072.78462,4563.08725,6010.144119
M427T876,33046.27783,39881.20011,35273.39082,21742.04589,19210.66637,29651.51277,22288.18527,52553.76446,39065.65221,29893.87407,38634.33568,23133.76785
M525T944,5029.002764,4992.845639,3875.375379,7673.998266,6371.649947,8943.19175,7258.00571,10761.25774,3754.521738,6075.020259,2870.993357,2046.238321
M415T1050,11495.77159,11803.4458,9473.2406,7438.277054,8700.925149,7722.524347,8348.732315,9596.575989,9370.500586,4694.111755,5790.053309,21723.36749
M84T58,2642790.027,2733545.862,2659913.823,2215606.475,2409074.764,2070820.095,2952879.748,2427324.536,1921320.859,2324218.824,2627753.184,1996188.969
M130T708,38118.30442,30128.17291,29994.3824,21339.26814,19159.68876,22266.3582,47607.64197,37005.687,27833.81522,49300.96998,27301.25722,39626.23074
M315T969,202847.0931,164887.1952,209090.0497,150207.2992,115386.4347,144550.8498,163715.1621,150712.3797,167414.4988,95474.49301,136905.3487,199301.2521
M162T57_2,398909.4199,513303.7995,540971.4202,706187.7807,663201.2941,669156.5927,787378.0226,762053.2751,671663.2213,753078.287,563417.5856,808086.7934
M325T1178,42325.89333,45176.41629,43191.5657,37599.5877,35622.34348,40510.61098,11726.2229,46783.77286,51631.90773,36468.2045,46024.43071,49463.87963
M856T1910,226.4085018,0,0,1845.971779,939.4083377,1167.435555,45902.85457,47775.77384,23635.65085,11328.30222,16213.75689,6955.570552
M405T1548,18753.06845,24410.19184,95743.12761,134016.1123,261384.0905,183802.1322,128717.5736,144748.0415,109230.6611,326558.7252,242384.0764,197529.9635
M369T1275,79307.81943,68200.05756,59940.16739,50961.30701,46580.44098,41312.88193,65136.00582,73594.88263,78689.0532,42789.35524,39879.40004,137270.9371
M489T1434,1612.785496,1552.474637,919.2640839,755.3768544,427.2747952,267.0940011,868.9034149,600.5205994,1482.499726,1023.583212,547.5108786,3950.444957
M268T93,15886.49338,182569.176,225556.2775,338115.43,596836.469,661663.1368,1008097.804,810747.4792,149204.6372,189738.3257,15956.05979,321482.5994
M195T1168,151428.9714,166096.4473,142690.6955,126211.3808,118914.6316,126358.3972,163132.2202,184294.8882,149926.9203,156565.0623,144181.3285,244269.3218
M415T1223,32898.82357,36116.87598,32352.3208,28265.48325,27853.35272,28784.13847,37176.20052,32479.07813,29627.62667,31616.07515,32987.60274,29132.04184
M556T1656,1204.117447,287.2582978,979.4165748,7522.321945,4752.254555,4214.924514,155773.7714,147250.6066,89512.28905,53457.4847,39953.82065,18618.54229
M433T1194,6586.437531,7246.94227,7308.086395,5747.623002,6436.054229,6123.367081,6723.165054,3304.703317,1829.210968,7201.730817,6893.954875,8226.007965
M77T787_1,395171.5494,347069.4381,347758.2226,287498.38,288026.3622,302594.0792,430905.6331,378272.3169,270389.3873,346433.795,327766.8968,310719.9642
M400T1907,59307.3235,38658.19468,47266.70358,33817.37377,17981.78715,21384.37949,8029.549133,23152.16345,8061.331207,20650.78965,14392.74378,33227.96754
M383T924,6685.319265,4834.833123,6296.435146,7665.522266,10479.12506,10147.95725,6724.477818,6128.689345,2138.782684,9526.116916,4592.300064,3034.522008
M287T1345,30811.46568,25937.47278,25308.96191,22209.34827,17541.34208,13907.0788,24268.85584,30164.86243,17084.10243,18732.83128,16252.04992,34344.45318
M146T1455,43634.59491,46801.90729,40662.67176,31753.49512,37648.49727,37509.77856,51539.97882,53692.97485,38370.8217,48167.65867,38928.68987,65130.50817
M719T1937,0,0,0,3907.603932,3687.358032,1904.152243,17317.99906,18655.89331,10653.48975,8052.966693,7896.096558,2410.688538
M1110T545,247.55274,204.9754203,1512.9011,1877.041718,2508.894379,2672.492767,1398.911563,1527.63008,2221.039273,1312.013931,175.3549904,239.7223184
M414T1240,200109.6134,223215.697,117593.7086,20068.28869,22721.64384,19364.62653,15138.80255,12428.67613,10539.92445,22421.19556,14028.34104,14297.16107
M345T1016,9963.39561,8640.294617,8645.393422,7462.48736,6302.94052,4957.709106,9730.457642,7386.312378,5526.43568,5846.200963,7900.103038,6563.737725
M374T57,622328.0804,866914.0167,846638.4916,1075976.834,1016590.94,1170942.586,876836.9401,944953.029,990090.4423,962405.0023,652308.9264,1093881.484
M245T1393,5628.041871,6389.19755,4291.928614,3433.037669,3332.265888,2307.976959,4472.806796,6087.816177,2376.592758,4285.845264,3783.19596,4215.481465
M316T824,49841.41636,55302.87263,56562.50125,45123.05772,48375.72554,44013.44932,47642.64104,44487.99342,42044.92989,55241.53734,56341.03458,54069.48377
M400T1027,11141.30722,13067.17869,10929.72943,8569.312819,8535.226792,8249.81572,11911.46304,9552.964828,9226.33284,11467.32214,11136.37555,10252.35613
M281T1507,64121.13529,64574.6617,55131.87314,53351.32213,46921.3241,47557.69708,65807.60415,70962.7621,47872.0332,57145.70784,48420.02516,107597.6141
M276T969_2,106791.9902,79052.57709,103254.2766,65494.35127,50522.27814,70892.00496,85004.80538,77554.98415,85591.7336,43199.6078,62435.8857,109004.203
M390T970,4934.612095,3086.143485,4700.13308,2271.702418,1349.603222,2075.792922,3166.630986,4732.773513,2698.350474,2715.555655,2161.85789,2805.16448
M207T1507,7719.147858,5101.524322,4899.435181,9065.821334,9317.266243,10418.95626,15520.67436,8848.440521,11586.09956,8645.780304,6030.664612,22261.94548
M606T1390,9331.818237,10042.20101,9717.544648,7031.254211,8631.177137,7754.545837,15224.13047,10979.02106,10970.35709,16807.90566,15282.41303,11978.31725
M386T1093,97917.03492,107348.2782,58186.18997,13584.00312,13733.55165,12744.72234,7851.571667,8316.324376,6421.196573,11013.74361,8781.626665,8763.740803
M316T842,60153.7739,68422.61263,64758.36364,55170.87958,55376.36665,52548.24995,70051.13683,53681.5327,51668.1827,69871.43986,71314.33811,65159.48291
M288T878,287999.9102,284890.605,181121.9702,75684.725,90127.26893,80321.40699,27545.66361,24801.43396,22720.643,38035.46281,43644.45452,40982.7025
M523T1508,95609.56649,95142.42812,83535.79205,68467.36071,73924.29191,81735.43056,104188.8786,126636.4233,90728.32507,69898.75838,68971.96452,121484.248
M394T1297,365396.5226,449359.4995,249373.5982,87440.47445,71334.04526,65206.52119,24916.59894,22838.56812,16445.42752,31820.90938,25574.35438,22206.67535
M723T616,3218.131327,3046.046276,2981.30233,4847.599562,6782.589653,5692.313119,4835.183308,3439.489057,5809.999915,7133.266275,4250.561862,10595.90996
M568T1089,16696.99319,11323.14642,10595.89162,18657.58828,22359.23977,20276.09951,28663.77457,25310.67616,30822.94199,28323.95413,22723.07309,12660.88484
M131T1241,21782.67276,21069.95288,17920.57512,8374.693834,10174.90495,15786.61594,11413.9783,14001.53189,16015.75568,14133.15816,10633.32243,8673.331787
M320T1708,8203.422834,6048.870537,5618.184592,2882.872864,3118.847511,3969.566413,5364.372441,2995.057388,3600.981607,7073.135285,4284.895894,5112.95947
M195T1746,22928.89415,3862.561933,18581.74884,34889.83471,48572.18514,32109.08369,34004.81319,41778.49753,36459.01661,53799.44111,48950.2442,35565.62678
M376T970,53703.38392,43039.51956,52462.63304,38046.93428,32724.44597,39055.65462,13505.7395,11823.57588,48752.86885,27043.28821,16980.88579,53753.80066
M281T508,42720.58786,34844.81754,45633.28843,56818.18933,53999.81775,49890.15674,61735.85097,51885.7248,52598.36044,62031.29975,46281.06812,43173.28706
M376T969,68135.84702,54341.46314,66852.12704,46733.63539,36459.31899,50708.72252,56594.31731,57886.30765,58829.18609,32650.93251,46471.93809,72043.27343
M172T1746,5862.935755,1725.547123,2596.378934,7750.513859,9840.00668,7234.790909,8052.551659,7261.521169,2004.525358,9374.977083,9490.284284,7357.537644
M422T1433,354862.3714,177744.2601,287942.6547,100595.8751,29827.00399,50711.35628,22863.13744,22717.49774,21844.40784,25230.23649,24877.11247,16714.48711
M439T665,15223.77786,11678.62615,6666.819226,21012.79794,28824.45666,19170.01553,25459.38109,19278.30931,22027.63797,25424.93231,24270.95697,24591.34972
M199T1521,5090.555664,5397.027887,5914.342933,4729.679528,4684.874633,4083.408556,5625.751818,5172.019379,3664.935266,4641.814634,3200.879106,1082.601013
M395T1886,13367.5843,12656.27624,8368.437866,28268.61488,22219.93415,18241.37077,30702.90012,21638.52296,15877.20522,21994.12692,31610.94964,28380.77635
M482T1109,1415.958206,1703.489225,1480.725155,1121.995912,884.8553546,1271.332512,1989.6875,2004.411068,2114.295731,1292.016717,1490.063644,1379.924789
M94T1112,5585.673615,5709.539658,4531.56737,18195.13092,13375.67702,22741.67859,8243.593262,29534.10572,4836.333211,6787.97428,3116.585266,6892.848492
M539T1928,5733.752441,6461.919484,6740.444476,7595.250392,8215.178866,9427.833344,3056.18071,29694.05923,6149.37465,9755.638677,7212.870733,7267.747471
M154T969_2,2006.493955,1927.244657,1956.780669,1302.825495,797.2073754,531.8382058,2465.940793,1116.185721,1197.530633,1008.459499,480.2057452,2670.601023
M449T1161,7006.585358,8361.368774,6888.424648,5278.220276,5102.331689,5504.251358,8752.341675,4390.153534,4600.25632,4312.462952,7676.151352,8027.271795
M643T1287,2092.280742,2934.999367,1149.046435,4475.481702,3535.567133,4220.464216,52018.42654,58243.8252,50842.85442,6171.021134,6201.840646,4644.072949
M503T664_1,35111.209,50124.5081,42188.72712,59762.34196,86014.5836,70586.31291,61783.23183,94932.29614,72009.80135,83282.36134,75197.41924,103788.3178
M65T667,38933.13049,37462.38927,34872.59681,29239.88435,26522.16458,33158.52381,36738.2983,37173.85147,27666.20732,31587.87361,30927.48445,40468.87746
M203T1456,470127.1592,537088.9423,515862.7531,408059.7351,435336.66,450877.1064,524035.0705,597647.2344,453454.4875,486691.5465,442212.8416,693929.6026
M401T1659,225424.8623,115791.4386,197614.0674,29485.25937,17873.78712,19647.21943,14159.52588,16770.2594,15543.09057,19825.67676,17160.71551,11154.94715
M397T1368,6786.857129,5018.985618,5847.736343,3851.846896,3421.579597,4428.888826,3810.73587,6404.300598,2375.132934,2708.070782,4518.741821,4869.287521
M354T819,8180.449587,6973.570492,7917.406873,8662.076079,9275.190829,9377.672982,18571.01541,7445.294568,6173.715729,10171.26001,6828.617944,8332.621006
M609T1763,6509.769958,3866.256119,4614.062119,10582.94812,18591.61971,15730.06332,17232.27727,22192.02343,25622.27095,22633.66309,23268.4301,11711.77625
M616T1563,292.9551392,624.5223184,667.9202347,0,214.2321867,0,1668.359711,3201.494057,0,1370.568633,290.1935781,493.3878031
M543T1733,733.4033401,505.4512132,433.0649393,1885.67097,2187.62037,1230.639426,41435.59566,41795.05979,18313.58354,10282.08894,8425.795721,5612.894563
M611T1234,41287.24462,38216.3462,42111.37001,33792.33697,24251.91662,24539.64616,36001.15243,37149.75736,25025.11887,28043.6915,24035.35265,23761.40415
M192T1275,21799.17468,20198.66555,15492.75818,10970.80679,13383.77513,10516.61621,21546.43847,25215.24211,20227.41661,16292.09712,13698.42609,34646.16506
M392T1226,45846.43809,34568.42822,44586.89257,27922.11143,31623.51447,19110.54492,29746.37207,20981.91782,19416.67627,29415.62868,34962.47154,26901.19931
M189T1644_1,56077.50031,23697.14416,36801.15711,85496.41189,68870.95906,72018.42532,51950.84364,46089.1172,29032.18949,82204.84387,68749.80747,91845.4006
M328T768,3671.898076,3066.717653,3297.470556,1780.342417,1074.86669,2439.378987,3785.705758,5019.406784,2621.945881,3290.039261,3522.219246,6396.756167
M550T1169,14911.10053,16862.9679,18370.98846,13921.62253,10738.53917,9075.975452,8917.301334,11969.07551,10269.95112,12862.75742,14265.9062,12970.08118
M199T1643,59932.51788,55920.58034,73855.42154,92464.00125,75370.86862,91872.24702,87030.31755,90999.67385,66869.88537,140696.5049,116877.0959,108533.5166
M365T1150_1,24187.51783,30700.93152,27011.47375,18395.50759,21444.95889,19618.03176,28387.26921,32146.04108,22664.42336,23835.3282,22045.30085,20346.6255
M429T1488,4688.741445,5545.209775,5091.673126,3758.609828,3942.247026,2544.967151,4336.990178,7164.117846,4523.397569,4275.837792,2289.610214,2644.486145
M480T792,8753.415235,11070.54365,6954.321962,14392.62011,14002.63552,12136.52516,11298.11118,16190.94206,19314.39122,9052.783167,9348.596279,14739.90763
M290T798,185243.652,149820.0782,175803.37,126918.7039,88050.1533,132904.315,134744.0678,137069.7548,137332.0851,94580.19835,150246.5413,267881.9324
M125T641,153835.6244,125924.2168,145297.5234,85190.24831,101576.7745,119956.1481,213634.7288,165246.3989,142019.8918,166028.0648,131726.5989,152028.7349
M135T1791,2434.715759,1993.268036,65077.22137,99733.10863,123655.4922,112386.5067,110146.2687,125303.667,30937.94614,160509.9502,121791.1331,108509.2199
M396T1425,86946.92923,94529.38113,49821.17055,16938.86566,10157.69813,11538.8247,14792.30744,12774.51044,10862.82376,13458.17163,12270.95754,10197.73445
M627T1508,11846.7649,12815.50298,11365.29365,7760.987864,9875.75228,10006.98689,9754.053909,12159.27026,13726.58993,8466.5775,10410.04986,12635.86031
M428T59,4962.678628,9155.198457,9439.143868,13734.21026,14758.31311,12744.36495,19166.17949,7998.402733,11718.28772,13648.21797,7318.746774,9584.013584
M371T1275,14462.23129,12822.72885,12892.95388,10297.57166,8194.022007,5771.454041,14387.28151,13624.36224,16073.6648,6723.827026,6984.553605,30222.76613
M624T906,15325.71912,18333.02242,19638.2718,14243.96577,12876.45846,11522.83671,19256.52447,15062.84343,10676.2134,17523.27695,13371.77979,12279.1935
M150T1477,79742.72119,89865.08389,72242.72686,65957.29346,57598.82412,44233.7948,80432.83325,96112.03369,81671.47697,54534.97192,42034.25076,110865.547
M434T1502,109380.8569,117412.0646,107293.2028,100884.8816,102408.5118,95441.79688,144425.8221,116876.6494,94470.17687,113253.5728,112293.7956,93128.08741
M235T1288,7480.481169,6363.61388,7613.318865,49716.18793,35570.4295,27817.96314,1492571.414,1710193.283,1598926.967,263548.5352,190581.2167,194438.1058
M267T691,3106.692291,3048.209013,2283.663306,1768.132312,2032.253564,1552.407697,3802.119438,3345.257822,3639.911663,4104.125137,1804.209118,7533.302767
M383T50,61650.66411,55549.23202,55001.93497,52280.54414,46789.26981,48493.61799,50023.91128,39412.48857,32978.04558,49976.36534,54659.11515,45064.86715
M741T1899,3254.093871,2152.850621,1050.479779,9009.414193,9428.734242,4970.221285,14604.5567,20983.34978,10962.80114,11976.22944,14966.03192,8859.29065
M315T730,17120.21146,17273.98555,20478.4943,13663.17646,13022.60338,14162.23737,10246.85757,11143.675,11642.12642,16093.27453,9244.851688,14102.05785
M474T1281,1466.605567,2024.302185,616.6942579,3309.331407,5537.378393,3480.525633,4006.616837,3147.092666,4162.939472,9345.612494,4284.319865,2150.65917
M412T1503,422832.7476,456942.9316,416823.5468,389547.737,374786.1967,330957.7445,521594.4637,405725.763,349168.8139,403607.7775,405804.0383,365229.981
M700T58_2,11586.49964,9655.26692,10053.26172,7710.60795,7761.125242,8249.129841,13716.84556,11314.37812,12487.95766,6238.204611,9454.028482,9469.82338
M359T58,8173.589173,8039.745374,8791.745345,7028.763771,5141.317036,6253.363365,7705.180322,11770.41409,14247.08483,8740.245197,10491.41789,4973.721397
M275T621,1524.839082,794.6085063,1293.408924,2022.194975,2247.920904,2076.608022,2167.687781,5625.321255,1731.497986,1225.786509,3732.17467,2221.153075
M215T50,6438.041716,2008.781757,3507.487825,9901.952958,10349.6154,9712.040849,2376.362228,10020.2324,8974.018336,9936.751782,8953.695909,8717.505392
M227T47,253623.8563,383285.7164,297896.1722,546857.444,445971.3813,421916.702,386381.4439,511647.1715,426508.781,475509.6715,152592.6027,480550.8666
M605T1749,2122.979328,761.1651819,637.7945218,18648.3702,22103.97066,10504.51515,456003.7813,548862.4344,105719.2127,94210.51202,99571.63741,144350.4711
M325T51,4005.551226,6298.642594,5501.626554,8587.082289,6801.464523,8256.210271,5893.698705,8347.397393,7163.674411,7458.44314,4946.038063,10277.73756
M274T1076,126210.2246,114531.022,100269.9825,91060.57294,65451.44189,87177.9911,85083.54488,102390.7855,50146.36303,64263.74116,83518.30571,219965.6715
M477T1601,3580.901233,3781.095421,2911.532653,2719.060411,2076.381769,2478.517334,3295.621829,1703.011488,1295.682652,2905.019723,2999.835507,3088.797824
M334T969,1481550.772,1139541.924,1424404.375,991615.6292,770923.345,1052854.69,1121472.019,1022491.281,1182030.621,647778.0153,960857.5964,1371672.433
M846T616_3,8214.485254,11122.36344,7878.634699,17171.10788,14929.09548,12035.59825,13543.66489,10689.7042,14397.56013,12977.47597,10785.70189,23500.68626
M349T1748,23250.23218,85537.15309,137629.7746,239968.4036,207961.0766,183264.7948,273264.0755,304962.3029,92510.5774,323822.269,29426.25617,22763.43968
